	Converted	Convertion_Prob	LeadID	ConversionPred	0.0	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	final_predicted
712	0	0.02801262053640119	4895												0
713	1	0.9988510382766073	6632												1
714	0	0.2514194705590407	6165												0
715	0	0.6926521564257402	1142												1
716	0	0.013332885022523193	6914												0
717	1	0.9552618109850616	7877												1
718	1	0.9939980382795701	8441												1
719	0	0.0025181133845810885	7488												0
720	0	0.0012890060123550149	5838												0
721	1	0.999387078428542	5862												1
722	0	0.0005000043378556647	5547												0
723	0	0.03494870975260843	9150												0
724	1	0.9909498524741951	5773												1
725	0	0.07810480722597771	355												0
726	0	0.013621458621572265	8202												0
727	0	0.04447389631597079	4279												0
728	1	0.9860006579485877	7334												1
729	0	0.0021175561681115846	8782												0
730	1	0.9873275377969426	6375												1
731	0	0.29675621645753464	116												0
732	1	0.9988962025788618	1950												1
733	1	0.9362779325868279	7222												1
734	1	0.03534776726286079	5777												0
735	0	6.126909347663004e-12	7838												0
736	0	0.13742153041324862	4111												0
737	0	0.043740467709817044	7534												0
738	1	0.9937443270524807	7235												1
739	1	0.9909348796459663	5586												1
740	0	0.02212585631327913	7155												0
741	0	0.00057437278510093	6143												0
742	0	0.00600582805276043	8159												0
743	1	0.9995631703959904	7482												1
744	1	0.29762827883799603	4855												0
745	1	0.9991957017192092	6383												1
746	0	0.00057437278510093	3316												0
747	1	0.9978398714430342	2415												1
748	1	0.9991662619498092	1425												1
749	1	0.9569095287179223	8719												1
750	0	0.04447389631597079	4355												0
751	1	0.9967905684444776	8904												1
752	0	0.07593437521780315	7624												0
753	0	0.6743710533007601	7908												1
754	1	0.026025984203188534	8754												0
755	0	0.005182931845209464	4939												0
756	1	0.9745553182147553	7452												1
757	0	0.004630204939343985	61												0
758	0	0.028728893538800617	6316												0
759	0	0.008454807353775606	4117												0
760	1	0.996741085000071	650												1
761	0	0.04447389631597079	6867												0
762	0	0.01711499658305071	3707												0
763	0	0.15489870145227908	7278												0
764	1	0.4680540252842116	2708												1
765	1	0.9992575507245147	3172												1
766	0	0.16203331847255406	9207												0
767	0	0.037859571314075816	6446												0
768	0	0.12369848030825957	7714												0
769	0	0.1217330778174158	386												0
770	0	0.32919717806309484	3888												0
771	0	0.06444168976303469	1963												0
772	1	0.9914658411018847	2158												1
773	0	0.1990754084559664	3410												0
774	0	0.33250266630283704	5187												0
775	1	0.6742705112309185	8435												1
776	1	0.9925799638230811	3919												1
777	0	0.030302615358276587	235												0
778	0	0.099458140729704	182												0
779	0	0.07779968405627538	2599												0
780	1	0.9213979246468427	6347												1
781	0	0.0011695615315997522	2595												0
782	1	0.9962658493981913	7515												1
783	0	0.009492244819352229	3142												0
784	0	0.004993063884524575	209												0
785	0	0.006096669037212623	6232												0
786	1	0.366637494449676	3811												0
787	1	0.8679138706369318	2726												1
788	1	0.9975987723804455	6730												1
789	0	0.009492244819352229	6185												0
790	0	0.000977523157695401	6790												0
791	0	0.028728893538800617	1993												0
792	1	0.9809847498031024	5683												1
793	0	0.02476035901506771	8956												0
794	1	0.9986040676119446	5784												1
795	0	0.054561945742650046	1670												0
796	0	0.009746508768736251	6934												0
797	0	0.01373515890665215	1426												0
798	1	0.9973642635373742	6026												1
799	1	0.8593284974070396	5953												1
800	0	0.0046142787750029545	4463												0
801	0	0.1054501862762811	521												0
802	1	0.8593284974070396	6882												1
803	1	0.9925799638230811	3455												1
804	0	0.007143544012609379	4206												0
805	1	0.9998938104062872	5942												1
806	1	0.9909348796459663	5536												1
807	0	0.001255099169894165	6273												0
808	1	0.992845896694924	6513												1
809	0	0.12756263107939347	4066												0
810	0	0.05633327944628606	5201												0
811	0	0.3051542377320262	2092												0
812	1	0.9991642735050117	6046												1
813	0	0.0008192212666420569	6248												0
814	1	0.9963682861918143	472												1
815	1	0.9913285545436239	9197												1
816	0	0.7235964734898855	7413												1
817	0	0.009492244819352229	3137												0
818	1	0.9945205509664734	5603												1
819	0	0.0025742227785548262	296												0
820	1	0.08139208763065946	833												0
821	1	0.9873275377969426	4612												1
822	1	0.9992211906182894	7845												1
823	0	0.041483181185440345	2670												0
824	1	0.9983991012739453	9087												1
825	1	0.9993304533415976	3456												1
826	1	0.9997764113431215	2688												1
827	1	0.9985825432132411	2914												1
828	0	0.0029285392169934475	1505												0
829	1	0.4628479408826577	1008												1
830	1	0.9986435156867131	5263												1
831	0	0.31478218145156217	8349												0
832	0	0.0017706840389290631	7665												0
833	1	0.7122441372188324	7095												1
834	0	0.023854409133605335	342												0
835	1	0.9995901289230563	4613												1
836	1	0.998723769433954	2525												1
837	1	0.9960932219268892	1928												1
838	0	0.09416935902721059	434												0
839	1	0.9491271725038359	995												1
840	0	0.3738609982914843	1250												0
841	1	0.7042286414268055	7760												1
842	0	0.028728893538800617	5344												0
843	1	0.9959276642190497	7872												1
844	1	0.9957276931240598	5426												1
845	0	0.009492244819352229	3979												0
846	0	0.03579343967673677	486												0
847	1	0.8593284974070396	3945												1
848	1	0.29102822773963183	5768												0
849	1	0.5562227538972974	2252												1
850	0	0.07085819073799614	4440												0
851	1	0.9883381304089679	8098												1
852	0	0.003450135577623645	3587												0
853	0	0.006940689175389676	8230												0
854	0	0.004328635113436727	5281												0
855	1	0.9909348796459663	2662												1
856	0	0.004317798547838818	3780												0
857	1	0.9988491283045106	4281												1
858	0	0.0364278871988269	4640												0
859	1	0.08672631666251132	7914												0
860	0	0.006175961726388775	2701												0
861	1	0.9922972244893379	2337												1
862	0	0.01029413412108847	1207												0
863	0	0.09549730092715365	4434												0
864	1	0.9231170917471542	6127												1
865	1	0.9944570040753533	6010												1
866	0	0.028728893538800617	1221												0
867	0	0.030010658132442476	108												0
868	0	0.028728893538800617	8912												0
869	1	0.9950082959769615	151												1
870	1	0.9985588632605535	4320												1
871	1	0.9991698657245721	7636												1
872	0	0.003687943048062214	5949												0
873	0	0.005511392807304931	912												0
874	0	0.10749909140376765	1793												0
875	0	0.000788409085699452	7067												0
876	1	0.9845829047393487	4839												1
877	1	0.8882721618957895	4134												1
878	1	0.9977480870722819	2590												1
879	0	0.0662785282599729	5846												0
880	0	0.028241843834866047	2348												0
881	0	0.013643632788876465	3450												0
882	0	0.048557766309422074	1420												0
883	0	0.09486887195582393	4121												0
884	0	0.036799879053061195	3387												0
885	0	0.0027834563819220943	6750												0
886	1	0.9552618109850616	507												1
887	0	0.11252311331623183	2569												0
888	0	0.00502109504697725	5614												0
889	0	0.0031811188045888323	7131												0
890	1	0.9909348796459663	2631												1
891	0	0.030973488424242076	8558												0
892	0	4.1747261843354155e-12	6910												0
893	1	0.8889326772035594	3353												1
894	0	0.06959787073718708	7804												0
895	0	0.003438683436658806	5888												0
896	1	0.9989682673662514	7448												1
897	1	0.8593284974070396	6840												1
898	1	0.9923683025160048	57												1
899	0	0.031627960632474784	6307												0
900	0	0.08720325570572245	310												0
901	1	0.9573171259339938	2285												1
902	0	0.009408533516699836	8491												0
903	1	0.39325500933004603	4765												0
904	1	0.9800988062062974	2578												1
905	0	0.0753790882778142	3701												0
906	0	0.7212250088507675	7564												1
907	0	0.29762827883799603	5055												0
908	0	0.00866033141695969	275												0
909	0	0.005677649205792239	2054												0
910	1	0.29762827883799603	4619												0
911	1	0.9273283142031665	8032												1
912	0	0.08172049948608778	419												0
913	0	0.01739788991637145	3785												0
914	1	0.9778662925712645	8920												1
915	1	0.999965536557429	8412												1
916	0	0.012753175170009	3605												0
917	1	0.9957097952914418	962												1
918	0	0.04447389631597079	6846												0
919	1	0.9655072646269658	7772												1
920	1	0.999965536557429	3339												1
921	0	0.12561277425577036	7924												0
922	1	0.9095708939793813	2029												1
923	0	0.0025827676323142063	8497												0
924	1	0.39438961740005535	907												0
925	1	0.9234273961612364	3446												1
926	0	0.08880989298076321	2248												0
927	0	0.13354794304612777	5109												0
928	0	0.4338294955283888	2217												1
929	0	0.009492244819352229	3122												0
930	0	0.0639432491500971	4247												0
931	0	0.5975440091547054	8054												1
932	1	0.6170236300318399	1874												1
933	0	0.005773096788672593	6897												0
934	1	0.9909348796459663	4398												1
935	0	0.0008247876254941396	8012												0
936	0	0.04447389631597079	5759												0
937	0	0.007311969415560137	1838												0
938	0	0.02308207459190883	2181												0
939	0	0.017860099992516636	6798												0
940	1	0.9255628167975347	8816												1
941	1	0.9968344619210747	887												1
942	0	0.08127760274371436	2948												0
943	0	0.011251696696318314	5164												0
944	0	0.10052477528101397	9056												0
945	1	0.995126605011084	2487												1
946	1	0.8830389018897714	8082												1
947	1	0.9339998177039526	600												1
948	0	0.8456926982717969	4348												1
949	0	0.010172121657921059	6006												0
950	0	0.32844259929705777	3717												0
951	0	0.020491552049705604	6971												0
952	1	0.5035450412455512	8150												1
953	1	0.993957741306638	3113												1
954	0	0.000826600700398333	1996												0
955	0	0.04447389631597079	6869												0
956	0	0.10052477528101397	7274												0
957	1	0.9055820094097952	1405												1
958	1	0.8699147012937504	2787												1
959	1	0.9921414536243263	8583												1
960	1	0.9981713232836991	3330												1
961	0	3.316511706845908e-11	9236												0
962	1	0.9929858113713107	4607												1
963	0	0.7504756095702535	3430												1
964	0	0.04447389631597079	4715												0
965	1	0.9948529164541863	1882												1
966	1	0.406548084118609	8218												1
967	0	0.03849345029054329	340												0
968	0	0.24691006342735677	7311												0
969	0	0.011413641216552705	1834												0
970	1	0.5854410633159555	8854												1
971	0	0.001130254341267771	871												0
972	0	0.022565381460810854	124												0
973	0	0.16603957547034742	7756												0
974	0	0.0009298511739865871	5701												0
975	0	0.0007210577116048978	8438												0
976	0	0.09321231405699652	7468												0
977	0	0.009730421544851328	5151												0
978	1	0.8830389018897714	8087												1
979	1	0.9479011758194956	3488												1
980	0	0.41610779276967885	6877												1
981	0	0.024679213940644044	5575												0
982	1	0.3004255850575129	4482												0
983	0	0.6962966332191363	7378												1
984	0	0.13741254730578592	9041												0
985	0	0.0009038754949117529	6605												0
986	0	0.017586545356520843	1233												0
987	0	0.4327673842308592	4435												1
988	0	0.0055391997781970605	1606												0
989	0	0.0006912651098757179	6516												0
990	0	0.021264373769042205	7047												0
991	1	0.9985221167320203	8888												1
992	0	0.005080755421746856	6574												0
993	0	0.07846591627469043	7954												0
994	0	0.02249324429984462	2597												0
995	0	0.06474669359563127	7034												0
996	0	0.05134350873257981	790												0
997	1	0.9992076815884284	6170												1
998	0	0.029583548996364863	6656												0
999	1	0.15542991002560488	795												0
1000	1	0.9986040676119446	2764												1
1001	1	0.99200390692689	6760												1
1002	0	0.0012296341875746534	1985												0
1003	0	0.010919684086704807	1639												0
1004	1	0.9935749923068145	6616												1
1005	0	0.014381104009971793	8486												0
1006	1	0.9922403093000521	3120												1
1007	1	0.7132687343569963	5284												1
1008	0	0.0013539932136491665	5017												0
1009	1	0.9985873848467598	6816												1
1010	0	0.032298947700776875	6355												0
1011	1	0.9956465865073358	2744												1
1012	1	0.650402466976528	2124												1
1013	0	0.09578587535147536	5665												0
1014	1	0.9773530160796712	3461												1
1015	0	0.009638318702086613	8643												0
1016	1	0.9995451215165343	7774												1
1017	1	0.9767674946272086	1644												1
1018	0	0.009270964748248673	7758												0
1019	1	0.9983313690900432	3763												1
1020	1	0.956902928365731	7963												1
1021	1	0.995126605011084	8304												1
1022	1	0.7497797231729414	2639												1
1023	0	0.01473999982878045	3560												0
1024	0	0.43788878787976837	3347												1
1025	0	0.010450191757082837	2863												0
1026	1	0.993957741306638	5671												1
1027	0	0.009492244819352229	5053												0
1028	0	0.0228966353498234	3603												0
1029	0	0.010958600408548482	5993												0
1030	1	0.9913184017092395	3373												1
1031	1	0.9725935898766642	4585												1
1032	0	0.025328362421627386	4656												0
1033	0	0.04588628370339831	8901												0
1034	0	0.0007600575616104492	2718												0
1035	0	0.07256878510875685	8302												0
1036	1	0.9939316491885625	7570												1
1037	0	0.009973624944271639	251												0
1038	1	0.9939777455659019	5854												1
1039	1	0.9989568912933193	6450												1
1040	1	0.9505442473374027	2241												1
1041	1	0.8593284974070396	4141												1
1042	1	0.8830389018897714	8110												1
1043	0	0.0020030285080044562	244												0
1044	0	0.024679213940644044	6448												0
1045	0	0.006808562677454681	707												0
1046	0	0.008454807353775606	3433												0
1047	1	0.9944488847983847	8873												1
1048	0	0.13880922829605255	7739												0
1049	1	0.9809250166423644	4614												1
1050	0	0.0560677074356057	8373												0
1051	0	0.035331555238272326	5612												0
1052	0	0.009638318702086613	1768												0
1053	1	0.9990418838720866	4213												1
1054	0	0.8522704760674258	3220												1
1055	1	0.9993641763322827	4803												1
1056	1	0.99362667122485	8255												1
1057	1	0.9231170917471542	5571												1
1058	0	0.015232455225031673	5986												0
1059	0	0.005492863654289628	4945												0
1060	0	0.0256434522153101	7443												0
1061	0	1.2192107967804582e-12	203												0
1062	0	0.001803111029731866	786												0
1063	1	0.9338434655252923	5326												1
1064	1	0.9475184790670743	8641												1
1065	0	0.009492244819352229	2970												0
1066	0	0.004662606420896646	7718												0
1067	0	0.0004960389655153503	8926												0
1068	1	0.5562227538972974	4037												1
1069	0	0.014269593245716505	131												0
1070	0	0.02438031690581037	7181												0
1071	1	0.9926100621452736	8384												1
1072	1	0.98093412462001	918												1
1073	0	0.00019951224500387656	8910												0
1074	1	0.988501141356215	9067												1
1075	0	0.02831754395098672	6268												0
1076	0	0.0050210819916684125	3612												0
1077	0	0.0043828268286571145	6024												0
1078	1	0.9941773288609834	7952												1
1079	1	0.9947697266737286	4022												1
1080	1	0.9744154073850764	3244												1
1081	1	0.8527405877226372	6626												1
1082	0	0.005182931845209464	6756												0
1083	0	0.0633530643389122	7528												0
1084	1	0.257842485201201	6408												0
1085	0	0.020594381240789324	2980												0
1086	0	0.36317938660055166	2258												0
1087	0	0.000601365492880198	418												0
1088	1	0.610105480529049	8451												1
1089	0	0.10164975842048943	1735												0
1090	1	0.999241787694792	75												1
1091	1	0.9999051541618441	818												1
1092	0	0.005653479575833891	7948												0
1093	1	0.9993820435040573	7453												1
1094	1	0.9575875533847458	2785												1
1095	0	0.000634799044195383	6634												0
1096	0	0.003303695874753829	8739												0
1097	1	0.40154821669342206	3961												1
1098	0	0.002206065889932877	115												0
1099	0	0.05217756328881177	952												0
1100	0	0.4844565529171886	1322												1
1101	0	4.362997910644531e-10	6987												0
1102	0	0.02847042283491189	3748												0
1103	0	0.0008343799990062252	6868												0
1104	1	0.5041038635326591	8295												1
1105	1	0.8792006146019445	4285												1
1106	0	0.40154821669342206	6497												1
1107	0	0.0637412538235031	1885												0
1108	0	0.0005378065776843395	2404												0
1109	1	0.8205745040574363	2108												1
1110	0	0.00555702237018032	3853												0
1111	1	0.9983534532399442	5435												1
1112	0	0.4612117785259554	3999												1
1113	0	0.07749875577647519	6903												0
1114	1	0.957966577302384	7170												1
1115	0	0.00908793817484812	4122												0
1116	0	0.294188725495448	684												0
1117	0	0.0008840059978868721	597												0
1118	0	0.45334597748003796	3985												1
1119	1	0.9949937705046901	8495												1
1120	1	0.9551489729719371	7433												1
1121	0	0.005182931845209464	5402												0
1122	0	0.7924953668806922	3242												1
1123	1	0.9938267448098148	2609												1
1124	0	0.012732189062522627	3201												0
1125	0	0.02249324429984462	830												0
1126	0	0.002426743247915318	1947												0
1127	0	0.05922163959269369	3611												0
1128	0	0.00057437278510093	6260												0
1129	1	0.3255058033275148	3737												0
1130	1	0.9931758163442116	1957												1
1131	1	0.9513681594248591	4292												1
1132	1	0.8593284974070396	7080												1
1133	0	0.017586545356520843	625												0
1134	0	0.06625805049664205	184												0
1135	1	0.9997333178338362	1283												1
1136	0	0.011571605023250373	4098												0
1137	1	0.9985708164804011	6778												1
1138	0	0.028728893538800617	1176												0
1139	0	0.0468728367558473	5941												0
1140	1	0.7451908452511833	5732												1
1141	0	0.0027834563819220943	4792												0
1142	0	0.028474498689083718	7123												0
1143	0	0.05237457851518446	3766												0
1144	0	0.005204188672435198	8914												0
1145	0	0.01130126916206585	3057												0
1146	0	0.04833549866705581	5246												0
1147	1	0.9919125266075747	7055												1
1148	0	0.011796308908266507	2833												0
1149	0	0.7475625665888755	5924												1
1150	0	0.028780181973271396	5150												0
1151	0	0.0256434522153101	1366												0
1152	0	0.001942231544487802	7797												0
1153	1	0.9761441029097202	7150												1
1154	0	2.8004281460274405e-13	9225												0
1155	1	0.987284595284716	220												1
1156	1	0.9905207973183486	2122												1
1157	0	0.01826445405834235	7191												0
1158	0	0.09463191629091346	8361												0
1159	0	0.0639432491500971	5967												0
1160	0	0.007792135167640741	6465												0
1161	1	0.9986956931218967	8687												1
1162	0	0.0012243059447032845	2602												0
1163	0	0.00585551055291202	1480												0
1164	0	0.0021502574309550113	412												0
1165	0	0.003190793585833042	3630												0
1166	0	0.0354674383607848	2298												0
1167	0	0.010832757012037859	4019												0
1168	0	0.0007426364694858631	2572												0
1169	1	0.9986004100550222	3790												1
1170	0	0.16719695185833736	7986												0
1171	0	0.0008684334652639788	6050												0
1172	0	0.041102143877964764	2969												0
1173	0	0.0076870156614507485	2522												0
1174	1	0.9585858332621592	819												1
1175	1	0.9831856875526787	5272												1
1176	1	0.9988451827397934	2075												1
1177	1	0.8135867744851087	4488												1
1178	1	0.9988160628313353	4555												1
1179	0	0.683285635863565	8042												1
1180	0	0.024416617321929575	1243												0
1181	0	0.012994935740779392	7759												0
1182	1	0.9991502271653524	6305												1
1183	1	0.04934287526629335	6583												0
1184	0	0.028728893538800617	920												0
1185	0	0.9673088038908229	3586												1
1186	1	0.9909348796459663	4520												1
1187	0	0.7975274534409402	3996												1
1188	0	0.006457254854775992	167												0
1189	1	0.9194270943299176	8334												1
1190	0	0.0020100087825130498	601												0
1191	0	0.017232639199432593	7878												0
1192	1	0.9925799638230811	6158												1
1193	0	0.016133517787176782	5898												0
1194	1	0.9707907016967082	8646												1
1195	1	0.40154821669342206	6074												1
1196	1	0.9813876261244454	5207												1
1197	1	0.8657049618814422	5012												1
1198	0	0.7973530406034757	7889												1
1199	0	0.04196618449837021	1083												0
1200	1	0.7411885461742883	2031												1
1201	0	0.5833423936987354	8783												1
1202	0	0.0552621045362531	3062												0
1203	1	0.9675583496092429	1522												1
1204	0	0.009492244819352229	2822												0
1205	0	0.01387918591850514	1175												0
1206	0	0.009147408891927519	8487												0
1207	1	0.6170236300318399	1162												1
1208	0	0.004722030678030487	8010												0
1209	0	0.031373495439453905	4729												0
1210	0	0.010814896448413946	2947												0
1211	1	0.93579053417503	4971												1
1212	0	0.0256434522153101	8360												0
1213	0	0.030882958599609163	1725												0
1214	0	0.10052477528101397	7002												0
1215	0	0.0027834563819220943	6142												0
1216	1	0.9475577136134605	5979												1
1217	0	0.004404718874286183	8827												0
1218	0	0.009069426691667808	528												0
1219	0	0.8962271331430827	2422												1
1220	0	0.06805527417584394	7649												0
1221	1	0.92358626692815	1537												1
1222	1	0.9361761218343986	7712												1
1223	0	0.0038951935579235875	4343												0
1224	0	0.03450438963746948	4075												0
1225	0	0.0009568600561106301	8127												0
1226	0	0.007514249935757111	1457												0
1227	0	0.035178167299506256	7507												0
1228	0	0.05417743954151477	121												0
1229	0	0.007687371627731053	1815												0
1230	0	0.12561277425577036	7616												0
1231	1	0.98849270728077	3010												1
1232	0	0.006438242803135202	8828												0
1233	1	0.8660552324604581	1021												1
1234	0	0.5114341571180229	4059												1
1235	1	0.9953713895046331	872												1
1236	1	0.9510944289099879	319												1
1237	0	0.005806023960447898	5065												0
1238	1	0.994882202544813	7467												1
1239	1	0.9966719385871421	2489												1
1240	0	0.06491485313380627	6457												0
1241	0	0.01770466712549296	5429												0
1242	1	0.9955325859232586	8107												1
1243	0	0.13409642415836334	490												0
1244	1	0.9889653560772086	4088												1
1245	1	0.993957741306638	6784												1
1246	0	0.04447389631597079	5880												0
1247	0	0.04241808783688414	6058												0
1248	1	0.9991416972980834	2504												1
1249	1	0.9912442149610942	5644												1
1250	0	0.38938088891780476	6092												0
1251	1	0.9944896326390206	1473												1
1252	1	0.45973628140897105	4922												1
1253	0	0.07388147049038363	3409												0
1254	0	0.012874126330273704	8892												0
1255	0	0.0013396164375974772	4760												0
1256	0	0.00057437278510093	5928												0
1257	1	0.9873275377969426	4386												1
1258	1	0.9801618133115426	8117												1
1259	1	0.4891253066879467	4180												1
1260	0	0.028728893538800617	7968												0
1261	0	0.028728893538800617	7264												0
1262	0	0.3057106988254265	3392												0
1263	1	0.9134948026577129	7336												1
1264	0	0.04447389631597079	3950												0
1265	0	0.009492244819352229	5108												0
1266	0	0.13129708674598822	8147												0
1267	1	0.38158407184477094	1983												0
1268	0	0.16476976318495112	699												0
1269	0	0.320054221151204	3374												0
1270	0	0.027026499011340587	7901												0
1271	0	0.0008626629531142348	6447												0
1272	0	0.020460221118378304	9052												0
1273	0	0.0036894508857929545	1320												0
1274	0	0.006865516107998012	261												0
1275	0	0.003190793585833042	5257												0
1276	0	0.5224239478279757	5442												1
1277	1	0.9605615693498171	7392												1
1278	1	0.06285907970561652	7869												0
1279	1	0.9959225219421379	2692												1
1280	1	0.9996328602129502	4643												1
1281	0	0.12591096391994486	1775												0
1282	1	0.9984646959710635	3923												1
1283	0	0.022912778571279928	8378												0
1284	0	0.028638324446460306	6358												0
1285	1	0.6739589178587947	4240												1
1286	1	0.981400699204671	1254												1
1287	1	0.9762195814712938	2197												1
1288	0	0.002005656027088598	8456												0
1289	0	0.07702305024025287	3079												0
1290	1	0.15622479357175784	8818												0
1291	0	0.03906695462626577	43												0
1292	1	0.9956354023901961	9162												1
1293	0	0.0043393671954830215	5863												0
1294	1	0.9802879423408446	3350												1
1295	0	0.0633530643389122	7956												0
1296	1	0.40154821669342206	4036												1
1297	0	0.07743070655323897	1276												0
1298	0	0.01942046303400736	8969												0
1299	0	0.14205289799165072	8725												0
1300	0	0.028728893538800617	8026												0
1301	0	0.0046142787750029545	7141												0
1302	0	0.01790822081481962	7886												0
1303	0	0.12561277425577036	8877												0
1304	1	0.9962973023992636	1946												1
1305	0	0.6579293899752804	5476												1
1306	0	0.10834095805709464	1555												0
1307	0	0.09132908335041454	1849												0
1308	0	0.028728893538800617	1238												0
1309	0	0.0621693520623336	4889												0
1310	1	0.9873275377969426	5579												1
1311	0	0.17555716794505802	93												0
1312	0	0.028728893538800617	817												0
1313	0	0.03292108768323138	1487												0
1314	1	0.02249324429984462	613												0
1315	1	0.9980867792868034	2534												1
1316	0	0.0016015052810750639	9175												0
1317	1	0.9987677605181249	5167												1
1318	1	0.9231170917471542	3182												1
1319	0	0.7119942917746998	5636												1
1320	0	0.0012143302489759774	844												0
1321	0	0.032963688464094004	8016												0
1322	0	0.0075181034313882645	8708												0
1323	0	0.005182931845209464	4465												0
1324	0	0.0005249131066819367	1604												0
1325	0	0.07330285695854757	7389												0
1326	0	0.0052512040270743495	5899												0
1327	0	0.42021349201369546	927												1
1328	0	0.005208822401100872	5596												0
1329	1	0.9999356244651945	4812												1
1330	0	0.00134647091396774	2663												0
1331	0	0.007779248418519145	6783												0
1332	1	0.9194270943299176	7003												1
1333	1	0.8425748676345168	379												1
1334	0	0.004016912887020072	1501												0
1335	0	0.004425861934286664	5951												0
1336	1	0.8987580253234586	805												1
1337	1	0.9533956127365206	396												1
1338	1	0.6538632913102715	3221												1
1339	0	0.04385242795164636	5405												0
1340	0	0.00540713630163853	7124												0
1341	1	0.9909348796459663	5553												1
1342	0	0.07584062131215943	2173												0
1343	0	0.006462107466458284	4808												0
1344	0	0.0005302512922792488	8368												0
1345	0	5.62192401817422e-12	4684												0
1346	0	0.0072392725690164075	1948												0
1347	1	0.862466580992109	4635												1
1348	0	0.010007514744855655	6043												0
1349	1	0.958294381020901	2600												1
1350	0	0.0014365871687182002	8612												0
1351	0	0.012874126330273704	8822												0
1352	0	0.006718733665713342	6646												0
1353	0	0.009821909771771765	3191												0
1354	0	0.05915832575917468	8200												0
1355	0	0.46993629715156543	744												1
1356	1	0.9908512947004678	2022												1
1357	1	0.9905204281428808	6115												1
1358	1	0.9863614328900994	7689												1
1359	0	0.0007338761532841872	6288												0
1360	0	0.005744461580320882	9140												0
1361	1	0.7650647086444339	1649												1
1362	0	0.009492244819352229	3622												0
1363	0	0.005269657795475141	6704												0
1364	1	0.8278330345898747	2988												1
1365	1	0.8042542163184523	7108												1
1366	0	0.024679213940644044	5333												0
1367	0	0.17347176713626405	185												0
1368	0	0.02249324429984462	1692												0
1369	0	0.009492244819352229	5191												0
1370	0	0.40154821669342206	6752												1
1371	0	0.004039856980957489	7103												0
1372	0	0.43135382113917076	8565												1
1373	0	0.273683472692886	4618												0
1374	0	0.005205009351147197	2917												0
1375	0	0.0871157569030253	1013												0
1376	1	0.9973642635373742	6736												1
1377	1	0.5304282582787313	1877												1
1378	0	0.03368571035863693	2251												0
1379	1	0.9683895304026642	8564												1
1380	0	0.008425824141744217	9182												0
1381	0	0.0041654444173804634	9045												0
1382	0	0.9231170917471542	5616												1
1383	0	0.030804588894338743	6399												0
1384	1	0.9961464365962015	8038												1
1385	0	0.013598806776222758	6703												0
1386	0	0.004239622781654762	5067												0
1387	0	0.15434893457154078	7519												0
1388	1	0.982482174716841	4116												1
1389	0	0.3386420827109187	1435												0
1390	0	0.005186624662700076	1080												0
1391	1	0.9231170917471542	6884												1
1392	1	0.9964510137433585	255												1
1393	0	0.007277538841533346	858												0
1394	0	0.004138413892312633	1749												0
1395	0	0.001393146052928855	7290												0
1396	0	0.13772859489268718	7046												0
1397	1	0.44405716495669634	5312												1
1398	0	0.33030325031823893	5582												0
1399	1	0.23946137558519393	3800												0
1400	0	0.0007619817176436917	3254												0
1401	0	0.013110500323906206	4897												0
1402	0	0.0036603876228135375	1448												0
1403	1	0.9840561357563276	64												1
1404	1	0.9738753084452043	163												1
1405	1	0.9971717681545651	3563												1
1406	1	0.9934670346306103	9044												1
1407	1	0.9973189487357591	1470												1
1408	1	0.999420738757182	1053												1
1409	0	0.0040335065795338255	5374												0
1410	1	0.996211057843165	6932												1
1411	0	0.009638318702086613	1679												0
1412	0	0.03513573953157445	7591												0
1413	0	0.10136929781674428	5883												0
1414	0	0.009492244819352229	5100												0
1415	1	0.9991835772550258	2188												1
1416	0	0.12561277425577036	1245												0
1417	1	0.9987594605730082	7691												1
1418	0	0.0011707841454414339	445												0
1419	0	0.009540903582445864	7351												0
1420	0	0.03307308750934605	6089												0
1421	0	0.08631469144220158	5329												0
1422	1	0.9314052092036791	7548												1
1423	0	0.0013031402000740458	1111												0
1424	0	0.004353219446812346	7800												0
1425	1	0.6937893698623684	4867												1
1426	1	0.9926294294180059	8953												1
1427	1	0.2305845820571205	1189												0
1428	1	0.9978416081017372	1528												1
1429	1	0.8936977044306557	1289												1
1430	1	0.27302947092811247	2438												0
1431	0	0.031224544038694416	7640												0
1432	0	0.013588668277227343	664												0
1433	0	0.05881980722368577	4621												0
1434	1	0.7637634786102451	4174												1
1435	0	0.04447389631597079	5359												0
1436	0	0.02831754395098672	4493												0
1437	1	0.9974702408335193	8320												1
1438	1	0.9909348796459663	5345												1
1439	0	0.035218017970922756	7090												0
1440	0	0.028728893538800617	4129												0
1441	1	0.5191413249973399	7216												1
1442	1	0.9982946010489785	7672												1
1443	0	0.07817520261472038	2151												0
1444	0	0.0033145398022938733	7007												0
1445	1	0.856366665304719	6008												1
1446	0	0.11093611275233166	627												0
1447	0	0.05279009667401942	5047												0
1448	1	0.9478946183713063	1573												1
1449	0	0.08412714002406532	2459												0
1450	0	0.005182931845209464	5873												0
1451	0	0.009866081913433966	4063												0
1452	0	0.0468728367558473	5738												0
1453	1	0.994882202544813	7977												1
1454	0	0.3706567725386116	2410												0
1455	1	0.9890177417679463	8445												1
1456	1	0.9909348796459663	2912												1
1457	0	0.02831754395098672	5300												0
1458	0	0.024701047886922376	670												0
1459	1	0.9937443270524807	6974												1
1460	0	0.004442123105771305	1135												0
1461	0	0.029721241421676495	1924												0
